Invoice_Date,Invoice_No,Customer_Id,Gender,Age,Shopping_Mall,Category,Quantity,Price,Payment_Method,Sales_Amount
2022-07-30,I143507,C836827,Male,25,Viaport Outlet,Clothing,1,300.08,Cash,300.08
2023-02-08,I143509,C337668,Female,32,Kanyon,Toys,5,179.2,Debit Card,896.0
2022-09-14,I143510,C265959,Female,25,Istinye Park,Clothing,4,1200.32,Credit Card,4801.28
2022-05-06,I143511,C131609,Male,32,Metrocity,Shoes,5,3000.85,Credit Card,15004.25
2021-02-10,I143514,C333639,Female,60,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
2023-02-17,I143517,C277727,Female,47,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
2023-01-03,I143518,C160758,Male,50,Metrocity,Food & Beverage,5,26.15,Cash,130.75
2023-02-08,I143520,C263379,Male,69,Zorlu Center,Toys,4,143.36,Credit Card,573.44
2021-01-01,I143523,C299146,Female,45,Metropol AVM,Shoes,1,600.17,Credit Card,600.17
2022-10-28,I143524,C167064,Female,43,Istinye Park,Clothing,5,1500.4,Debit Card,7502.0
2021-07-20,I143526,C155872,Male,44,Metropol AVM,Souvenir,4,46.92,Debit Card,187.68
2022-05-28,I143530,C220536,Female,23,Zorlu Center,Food & Beverage,4,20.92,Cash,83.68
2022-08-13,I143532,C240059,Male,59,Mall of Istanbul,Toys,4,143.36,Credit Card,573.44
2021-01-06,I143547,C703238,Male,63,Metrocity,Food & Beverage,3,15.69,Credit Card,47.07
2022-04-03,I143549,C115755,Female,47,Metrocity,Food & Beverage,3,15.69,Credit Card,47.07
2021-11-05,I143551,C839331,Male,21,Kanyon,Clothing,4,1200.32,Cash,4801.28
2022-10-26,I143558,C166319,Female,36,Metrocity,Toys,4,143.36,Credit Card,573.44
2022-03-02,I143560,C233942,Female,20,Forum Istanbul,Food & Beverage,4,20.92,Cash,83.68
2021-07-08,I143564,C188165,Female,42,Kanyon,Food & Beverage,1,5.23,Cash,5.23
2022-07-20,I143566,C133225,Female,39,Emaar Square Mall,Food & Beverage,1,5.23,Cash,5.23
2022-08-09,I143570,C123909,Female,37,Kanyon,Clothing,4,1200.32,Credit Card,4801.28
2021-10-11,I143573,C296110,Female,57,Metropol AVM,Clothing,2,600.16,Cash,1200.32
2022-05-12,I143574,C192594,Female,50,Mall of Istanbul,Clothing,5,1500.4,Debit Card,7502.0
2022-01-15,I143576,C591830,Female,46,Cevahir AVM,Food & Beverage,1,5.23,Debit Card,5.23
2022-11-04,I143578,C137833,Male,63,Kanyon,Cosmetics,3,121.98,Credit Card,365.94
2021-04-12,I143581,C619696,Female,63,Mall of Istanbul,Clothing,2,600.16,Credit Card,1200.32
2022-05-27,I143582,C264122,Male,61,Forum Istanbul,Food & Beverage,5,26.15,Cash,130.75
2023-01-29,I143588,C765889,Male,21,Metrocity,Clothing,1,300.08,Credit Card,300.08
2022-02-11,I143590,C187531,Male,41,Metrocity,Toys,4,143.36,Debit Card,573.44
2021-07-02,I143594,C416964,Female,42,Metropol AVM,Food & Beverage,2,10.46,Cash,20.92
2021-01-22,I143597,C661758,Male,27,Cevahir AVM,Clothing,1,300.08,Cash,300.08
2022-09-26,I143599,C280869,Female,27,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
2021-02-24,I143603,C330967,Male,28,Forum Istanbul,Cosmetics,5,203.3,Cash,1016.5
2022-02-16,I143604,C223797,Male,67,Cevahir AVM,Food & Beverage,3,15.69,Cash,47.07
2023-01-03,I143609,C965330,Female,22,Istinye Park,Food & Beverage,3,15.69,Cash,47.07
2022-11-29,I143614,C166285,Male,63,Metrocity,Cosmetics,3,121.98,Credit Card,365.94
2023-03-07,I143615,C134361,Male,27,Metrocity,Clothing,3,900.24,Cash,2700.7200000000003
2023-01-19,I143617,C447390,Female,32,Cevahir AVM,Food & Beverage,2,10.46,Cash,20.92
2022-01-11,I143618,C944539,Female,64,Mall of Istanbul,Clothing,4,1200.32,Credit Card,4801.28
2022-11-14,I143627,C183425,Male,19,Mall of Istanbul,Clothing,4,1200.32,Credit Card,4801.28
2023-01-12,I143628,C273751,Female,39,Metrocity,Clothing,5,1500.4,Cash,7502.0
2021-11-21,I143630,C970656,Male,58,Viaport Outlet,Clothing,1,300.08,Cash,300.08
2021-06-28,I143631,C207305,Male,39,Kanyon,Food & Beverage,5,26.15,Debit Card,130.75
2021-04-09,I143635,C997495,Female,62,Zorlu Center,Food & Beverage,3,15.69,Cash,47.07
2021-06-29,I143637,C698896,Male,38,Mall of Istanbul,Food & Beverage,5,26.15,Credit Card,130.75
2021-12-05,I143639,C104528,Female,23,Metrocity,Souvenir,4,46.92,Cash,187.68
2022-06-26,I143641,C804642,Male,69,Kanyon,Food & Beverage,3,15.69,Credit Card,47.07
2021-10-14,I143654,C287330,Female,31,Kanyon,Food & Beverage,4,20.92,Credit Card,83.68
2022-05-19,I143655,C204904,Female,68,Metrocity,Technology,1,1050.0,Credit Card,1050.0
2022-08-19,I143658,C142308,Female,29,Metropol AVM,Clothing,4,1200.32,Cash,4801.28
2021-01-01,I143660,C112914,Male,18,Kanyon,Food & Beverage,4,20.92,Cash,83.68
2021-06-05,I143661,C196188,Male,52,Metrocity,Shoes,2,1200.34,Debit Card,2400.68
2022-04-30,I143663,C223554,Female,47,Metrocity,Food & Beverage,2,10.46,Credit Card,20.92
2023-01-18,I143664,C288905,Female,40,Zorlu Center,Cosmetics,3,121.98,Credit Card,365.94
2021-05-20,I143669,C110186,Female,34,Metrocity,Souvenir,3,35.19,Debit Card,105.57
2021-03-04,I143675,C756888,Female,40,Metrocity,Clothing,3,900.24,Cash,2700.7200000000003
2022-02-12,I143676,C185083,Male,59,Metropol AVM,Cosmetics,5,203.3,Cash,1016.5
2022-04-30,I143678,C835971,Female,38,Cevahir AVM,Toys,1,35.84,Credit Card,35.84
2022-11-09,I143682,C322175,Female,19,Zorlu Center,Clothing,1,300.08,Cash,300.08
2021-01-23,I143694,C164475,Female,25,Emaar Square Mall,Books,4,60.6,Credit Card,242.4
2023-01-27,I143696,C115229,Female,58,Mall of Istanbul,Souvenir,2,23.46,Cash,46.92
2022-08-26,I143702,C990220,Female,35,Zorlu Center,Clothing,1,300.08,Credit Card,300.08
2022-01-07,I143706,C391999,Female,25,Forum Istanbul,Souvenir,5,58.65,Cash,293.25
2021-01-30,I143709,C153300,Female,20,Emaar Square Mall,Clothing,2,600.16,Cash,1200.32
2021-08-01,I143711,C287616,Male,66,Zorlu Center,Cosmetics,2,81.32,Cash,162.64
2022-02-13,I143712,C234788,Female,39,Metrocity,Toys,3,107.52,Cash,322.56
2021-03-06,I143717,C940643,Female,52,Istinye Park,Clothing,3,900.24,Debit Card,2700.7200000000003
2022-08-19,I143718,C309008,Male,60,Mall of Istanbul,Food & Beverage,2,10.46,Debit Card,20.92
2021-12-10,I143729,C266655,Male,69,Mall of Istanbul,Food & Beverage,4,20.92,Cash,83.68
2021-09-05,I143730,C745863,Male,60,Metropol AVM,Shoes,4,2400.68,Credit Card,9602.72
2022-10-28,I143731,C267477,Male,33,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
2021-08-10,I143735,C339666,Female,69,Mall of Istanbul,Technology,1,1050.0,Cash,1050.0
2021-07-12,I143736,C236444,Female,44,Zorlu Center,Clothing,1,300.08,Debit Card,300.08
2021-08-26,I143741,C734830,Female,24,Viaport Outlet,Technology,5,5250.0,Cash,26250.0
2022-01-28,I143745,C274718,Male,35,Cevahir AVM,Clothing,2,600.16,Cash,1200.32
2022-03-19,I143752,C150978,Male,43,Metrocity,Cosmetics,5,203.3,Credit Card,1016.5
2022-07-19,I143754,C335476,Male,35,Kanyon,Clothing,2,600.16,Credit Card,1200.32
2021-06-16,I143755,C621747,Female,25,Metrocity,Souvenir,4,46.92,Debit Card,187.68
2021-04-04,I143757,C539973,Female,26,Mall of Istanbul,Food & Beverage,2,10.46,Cash,20.92
2022-11-08,I143762,C515370,Female,20,Forum Istanbul,Shoes,4,2400.68,Cash,9602.72
2023-01-16,I143763,C727720,Female,23,Kanyon,Shoes,1,600.17,Debit Card,600.17
2021-08-26,I143765,C328484,Male,24,Zorlu Center,Books,2,30.3,Credit Card,60.6
2021-02-14,I143771,C288970,Female,37,Kanyon,Technology,1,1050.0,Cash,1050.0
2021-02-15,I143772,C199894,Male,58,Zorlu Center,Cosmetics,1,40.66,Credit Card,40.66
2021-02-20,I143773,C268641,Male,55,Kanyon,Food & Beverage,1,5.23,Credit Card,5.23
2022-03-07,I143774,C219413,Female,23,Istinye Park,Food & Beverage,3,15.69,Cash,47.07
2022-01-13,I143778,C232522,Female,19,Viaport Outlet,Toys,1,35.84,Debit Card,35.84
2021-09-26,I143788,C105118,Female,18,Kanyon,Souvenir,3,35.19,Credit Card,105.57
2022-09-07,I143797,C857321,Male,60,Metrocity,Toys,3,107.52,Credit Card,322.56
2022-01-08,I143799,C192356,Male,41,Cevahir AVM,Clothing,2,600.16,Cash,1200.32
2022-01-11,I143800,C218340,Female,31,Kanyon,Clothing,3,900.24,Debit Card,2700.7200000000003
2021-10-10,I143806,C267841,Female,37,Mall of Istanbul,Food & Beverage,3,15.69,Credit Card,47.07
2022-09-03,I143815,C508610,Male,22,Zorlu Center,Clothing,4,1200.32,Credit Card,4801.28
2022-12-02,I143816,C413305,Female,32,Zorlu Center,Food & Beverage,1,5.23,Cash,5.23
2021-12-04,I143821,C327130,Female,67,Metrocity,Cosmetics,1,40.66,Credit Card,40.66
2022-07-20,I143822,C312016,Male,34,Mall of Istanbul,Clothing,5,1500.4,Credit Card,7502.0
2022-12-18,I143827,C330273,Female,42,Kanyon,Shoes,5,3000.85,Debit Card,15004.25
2022-01-09,I143831,C309606,Male,56,Metropol AVM,Cosmetics,5,203.3,Cash,1016.5
2021-10-02,I143832,C164574,Female,58,Metrocity,Clothing,5,1500.4,Credit Card,7502.0
2021-07-20,I143836,C209751,Male,35,Mall of Istanbul,Food & Beverage,2,10.46,Credit Card,20.92
2021-12-09,I143838,C270254,Female,49,Zorlu Center,Shoes,2,1200.34,Cash,2400.68
2022-03-18,I143855,C122097,Female,30,Kanyon,Technology,3,3150.0,Cash,9450.0
2022-06-07,I143856,C308100,Female,62,Metrocity,Clothing,5,1500.4,Cash,7502.0
2021-11-07,I143857,C241033,Male,32,Kanyon,Cosmetics,3,121.98,Cash,365.94
2021-08-09,I143859,C202341,Male,69,Metrocity,Food & Beverage,3,15.69,Cash,47.07
2021-01-20,I143860,C627157,Female,42,Viaport Outlet,Clothing,1,300.08,Cash,300.08
2023-02-28,I143861,C224548,Female,48,Kanyon,Clothing,3,900.24,Credit Card,2700.7200000000003
2022-08-02,I143862,C645974,Female,27,Cevahir AVM,Clothing,3,900.24,Credit Card,2700.7200000000003
2022-03-08,I143866,C176489,Female,50,Metrocity,Food & Beverage,1,5.23,Credit Card,5.23
2022-08-18,I143868,C196273,Male,48,Metrocity,Food & Beverage,2,10.46,Debit Card,20.92
2022-04-30,I143869,C981939,Male,20,Kanyon,Toys,1,35.84,Cash,35.84
2022-01-26,I143871,C188932,Female,53,Kanyon,Toys,3,107.52,Credit Card,322.56
2023-03-08,I143872,C546016,Male,32,Forum Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
2022-05-05,I143873,C748769,Male,53,Cevahir AVM,Cosmetics,5,203.3,Credit Card,1016.5
2021-02-12,I143886,C707611,Female,53,Istinye Park,Clothing,2,600.16,Credit Card,1200.32
2021-04-13,I143890,C288717,Female,53,Kanyon,Cosmetics,1,40.66,Credit Card,40.66
2021-01-02,I143892,C198005,Female,35,Cevahir AVM,Toys,3,107.52,Cash,322.56
2023-03-04,I143900,C995645,Female,59,Kanyon,Shoes,2,1200.34,Cash,2400.68
2022-11-05,I143905,C182138,Male,65,Forum Istanbul,Clothing,3,900.24,Credit Card,2700.7200000000003
2021-05-27,I143906,C447048,Female,65,Mall of Istanbul,Shoes,4,2400.68,Credit Card,9602.72
2023-02-16,I143907,C790143,Female,54,Metropol AVM,Shoes,5,3000.85,Debit Card,15004.25
2021-11-20,I143913,C330999,Female,58,Mall of Istanbul,Toys,5,179.2,Debit Card,896.0
2021-12-20,I143914,C229445,Female,31,Istinye Park,Clothing,3,900.24,Credit Card,2700.7200000000003
2022-08-25,I143916,C106954,Male,55,Istinye Park,Clothing,1,300.08,Cash,300.08
2021-12-31,I143917,C113266,Female,57,Istinye Park,Food & Beverage,3,15.69,Debit Card,47.07
2022-06-13,I143926,C201672,Female,26,Kanyon,Clothing,3,900.24,Credit Card,2700.7200000000003
2021-05-08,I143928,C214825,Male,57,Mall of Istanbul,Clothing,2,600.16,Credit Card,1200.32
2022-05-29,I143931,C278676,Female,49,Istinye Park,Clothing,5,1500.4,Credit Card,7502.0
2022-03-12,I143932,C327615,Male,22,Metrocity,Shoes,3,1800.51,Debit Card,5401.53
2021-01-08,I143933,C257827,Female,36,Mall of Istanbul,Food & Beverage,2,10.46,Cash,20.92
2021-05-03,I143937,C301979,Female,61,Metropol AVM,Food & Beverage,4,20.92,Debit Card,83.68
2021-11-27,I143946,C214783,Male,34,Kanyon,Cosmetics,2,81.32,Cash,162.64
2022-10-02,I143947,C204668,Male,67,Kanyon,Shoes,1,600.17,Cash,600.17
2022-02-10,I143949,C248739,Male,52,Kanyon,Clothing,5,1500.4,Credit Card,7502.0
2022-12-04,I143953,C202018,Male,40,Zorlu Center,Books,2,30.3,Cash,60.6
2021-12-18,I143955,C247674,Male,27,Mall of Istanbul,Toys,3,107.52,Cash,322.56
2023-03-08,I143962,C363723,Male,60,Metropol AVM,Shoes,1,600.17,Credit Card,600.17
2022-10-01,I143964,C269428,Female,46,Metropol AVM,Clothing,5,1500.4,Debit Card,7502.0
2023-03-06,I143967,C142058,Female,63,Istinye Park,Cosmetics,3,121.98,Debit Card,365.94
2021-08-24,I143969,C241416,Female,28,Kanyon,Clothing,4,1200.32,Cash,4801.28
2022-07-16,I143970,C217627,Female,23,Istinye Park,Clothing,2,600.16,Credit Card,1200.32
2022-05-10,I143971,C270647,Male,35,Metrocity,Clothing,3,900.24,Credit Card,2700.7200000000003
2022-01-05,I143972,C635037,Female,20,Emaar Square Mall,Food & Beverage,3,15.69,Debit Card,47.07
2022-08-13,I143974,C211713,Female,50,Emaar Square Mall,Food & Beverage,4,20.92,Credit Card,83.68
2021-07-04,I143979,C687802,Male,57,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
2021-12-21,I143981,C333321,Female,56,Viaport Outlet,Shoes,2,1200.34,Cash,2400.68
2022-01-14,I143983,C201369,Male,48,Metropol AVM,Toys,1,35.84,Debit Card,35.84
2021-10-20,I143985,C123408,Female,62,Zorlu Center,Shoes,2,1200.34,Credit Card,2400.68
2021-07-29,I143995,C119934,Male,38,Kanyon,Toys,5,179.2,Debit Card,896.0
2022-04-03,I143997,C181599,Female,68,Viaport Outlet,Toys,4,143.36,Cash,573.44
2022-07-03,I143998,C269467,Female,19,Mall of Istanbul,Toys,3,107.52,Cash,322.56
2021-10-26,I143999,C907977,Male,38,Kanyon,Souvenir,1,11.73,Cash,11.73
2021-10-21,I144000,C884498,Male,68,Kanyon,Food & Beverage,5,26.15,Cash,130.75
2022-02-09,I144006,C114728,Male,48,Viaport Outlet,Souvenir,2,23.46,Cash,46.92
2021-12-14,I144007,C910573,Female,49,Cevahir AVM,Clothing,3,900.24,Credit Card,2700.7200000000003
2021-03-05,I144011,C119157,Female,22,Mall of Istanbul,Cosmetics,4,162.64,Credit Card,650.56
2021-02-18,I144014,C779613,Female,67,Mall of Istanbul,Food & Beverage,4,20.92,Cash,83.68
2022-08-27,I144017,C124941,Female,54,Cevahir AVM,Cosmetics,2,81.32,Debit Card,162.64
2023-02-13,I144026,C109317,Female,48,Metropol AVM,Clothing,4,1200.32,Cash,4801.28
2021-08-26,I144027,C688137,Male,32,Metropol AVM,Cosmetics,5,203.3,Cash,1016.5
2021-07-30,I144029,C106734,Male,68,Metrocity,Toys,3,107.52,Cash,322.56
2021-08-20,I144030,C253153,Female,42,Kanyon,Technology,2,2100.0,Credit Card,4200.0
2022-05-31,I144032,C267387,Female,19,Metrocity,Food & Beverage,3,15.69,Cash,47.07
2022-11-04,I144033,C183745,Male,48,Metrocity,Cosmetics,4,162.64,Credit Card,650.56
2023-02-18,I144041,C338974,Male,62,Metrocity,Food & Beverage,1,5.23,Cash,5.23
2022-09-30,I144042,C912494,Female,67,Viaport Outlet,Food & Beverage,1,5.23,Debit Card,5.23
2022-04-21,I144046,C210589,Female,42,Kanyon,Shoes,1,600.17,Credit Card,600.17
2021-10-20,I144049,C310695,Female,59,Metrocity,Clothing,5,1500.4,Cash,7502.0
2021-05-28,I144050,C119679,Male,28,Emaar Square Mall,Clothing,1,300.08,Debit Card,300.08
2022-03-31,I144051,C106586,Female,34,Forum Istanbul,Clothing,2,600.16,Cash,1200.32
2023-02-15,I144052,C204395,Female,44,Kanyon,Clothing,2,600.16,Cash,1200.32
2022-03-19,I144057,C214364,Female,50,Kanyon,Clothing,1,300.08,Credit Card,300.08
2021-01-26,I144059,C624057,Female,42,Mall of Istanbul,Clothing,4,1200.32,Credit Card,4801.28
2021-09-23,I144060,C539540,Male,20,Metrocity,Food & Beverage,1,5.23,Credit Card,5.23
2022-04-01,I144062,C199439,Male,26,Istinye Park,Clothing,2,600.16,Cash,1200.32
2022-02-05,I144067,C187306,Male,55,Forum Istanbul,Cosmetics,5,203.3,Credit Card,1016.5
2021-06-18,I144070,C293433,Female,36,Cevahir AVM,Food & Beverage,4,20.92,Credit Card,83.68
2021-08-10,I144071,C315369,Female,20,Metrocity,Technology,3,3150.0,Cash,9450.0
2022-12-01,I144076,C909677,Female,32,Kanyon,Food & Beverage,1,5.23,Cash,5.23
2022-08-08,I144079,C100979,Female,27,Forum Istanbul,Clothing,4,1200.32,Cash,4801.28
2022-11-11,I144080,C122190,Female,34,Emaar Square Mall,Cosmetics,2,81.32,Credit Card,162.64
2022-10-18,I144083,C182651,Male,36,Mall of Istanbul,Technology,5,5250.0,Debit Card,26250.0
2021-03-04,I144084,C238449,Male,51,Istinye Park,Cosmetics,4,162.64,Cash,650.56
2021-08-31,I144085,C315245,Female,32,Cevahir AVM,Clothing,2,600.16,Cash,1200.32
2021-05-14,I144090,C289914,Female,45,Kanyon,Shoes,1,600.17,Credit Card,600.17
2021-01-16,I144099,C229847,Male,26,Mall of Istanbul,Technology,4,4200.0,Credit Card,16800.0
2022-11-03,I144111,C189936,Male,40,Metropol AVM,Shoes,2,1200.34,Cash,2400.68
2021-06-01,I144122,C100309,Male,53,Kanyon,Clothing,2,600.16,Credit Card,1200.32
2021-11-08,I144123,C940439,Male,66,Istinye Park,Food & Beverage,5,26.15,Cash,130.75
2021-04-28,I144125,C281994,Female,20,Istinye Park,Toys,5,179.2,Credit Card,896.0
2021-01-06,I144128,C272107,Male,53,Mall of Istanbul,Food & Beverage,1,5.23,Debit Card,5.23
2021-06-14,I144130,C288288,Female,56,Kanyon,Books,4,60.6,Credit Card,242.4
2021-06-27,I144131,C585234,Male,42,Kanyon,Food & Beverage,4,20.92,Credit Card,83.68
2021-06-16,I144132,C104771,Female,37,Istinye Park,Shoes,2,1200.34,Credit Card,2400.68
2021-08-18,I144133,C280732,Female,18,Metrocity,Food & Beverage,3,15.69,Cash,47.07
2021-11-21,I144134,C847193,Male,69,Forum Istanbul,Technology,3,3150.0,Cash,9450.0
2022-03-14,I144139,C373206,Male,58,Istinye Park,Shoes,4,2400.68,Credit Card,9602.72
2022-06-25,I144145,C214031,Female,59,Mall of Istanbul,Shoes,4,2400.68,Credit Card,9602.72
2022-10-19,I144146,C303915,Female,56,Kanyon,Clothing,1,300.08,Debit Card,300.08
2021-04-29,I144150,C298516,Female,33,Metropol AVM,Food & Beverage,3,15.69,Cash,47.07
2021-10-08,I144151,C144525,Female,68,Viaport Outlet,Clothing,5,1500.4,Debit Card,7502.0
2022-04-26,I144152,C178878,Male,38,Metrocity,Food & Beverage,1,5.23,Cash,5.23
2021-04-26,I144154,C153655,Female,44,Istinye Park,Souvenir,1,11.73,Credit Card,11.73
2021-09-22,I144155,C168055,Male,33,Kanyon,Cosmetics,5,203.3,Debit Card,1016.5
2022-09-22,I144157,C146738,Male,39,Metrocity,Toys,5,179.2,Cash,896.0
2022-01-17,I144158,C793481,Female,52,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
2022-10-08,I144160,C122778,Male,58,Viaport Outlet,Cosmetics,1,40.66,Credit Card,40.66
2022-07-16,I144163,C213595,Male,22,Zorlu Center,Cosmetics,4,162.64,Debit Card,650.56
2022-08-12,I144166,C289313,Female,58,Metrocity,Cosmetics,1,40.66,Cash,40.66
2022-04-20,I144171,C250033,Female,62,Kanyon,Clothing,1,300.08,Debit Card,300.08
2021-08-20,I144180,C747005,Male,24,Mall of Istanbul,Food & Beverage,2,10.46,Cash,20.92
2022-09-12,I144181,C174359,Female,21,Mall of Istanbul,Toys,3,107.52,Debit Card,322.56
2022-07-20,I144184,C806686,Female,49,Mall of Istanbul,Cosmetics,3,121.98,Credit Card,365.94
2022-03-14,I144191,C196468,Female,52,Metropol AVM,Clothing,2,600.16,Cash,1200.32
2021-04-19,I144195,C192800,Male,49,Metropol AVM,Toys,2,71.68,Cash,143.36
2021-09-21,I144199,C276550,Female,38,Kanyon,Clothing,3,900.24,Credit Card,2700.7200000000003
2021-01-06,I144202,C890372,Male,45,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
2021-11-21,I144210,C293522,Female,50,Metrocity,Clothing,2,600.16,Credit Card,1200.32
2021-09-25,I144215,C240221,Female,38,Forum Istanbul,Cosmetics,2,81.32,Debit Card,162.64
2022-03-10,I144218,C262534,Female,18,Kanyon,Shoes,5,3000.85,Cash,15004.25
2022-02-21,I144231,C580229,Female,63,Forum Istanbul,Cosmetics,4,162.64,Credit Card,650.56
2021-04-23,I144232,C123614,Female,23,Zorlu Center,Clothing,2,600.16,Cash,1200.32
2022-11-24,I144233,C215099,Female,33,Metrocity,Toys,4,143.36,Debit Card,573.44
2021-03-28,I144236,C213394,Female,31,Metropol AVM,Souvenir,5,58.65,Debit Card,293.25
2022-09-03,I144239,C759337,Female,25,Metropol AVM,Books,5,75.75,Cash,378.75
2021-09-08,I144240,C138787,Female,34,Cevahir AVM,Cosmetics,4,162.64,Credit Card,650.56
2021-11-11,I144254,C126791,Female,31,Istinye Park,Clothing,2,600.16,Cash,1200.32
2021-11-10,I144256,C113281,Male,46,Istinye Park,Clothing,2,600.16,Credit Card,1200.32
2021-07-19,I144259,C387499,Female,27,Kanyon,Shoes,5,3000.85,Debit Card,15004.25
2021-07-17,I144261,C122018,Male,19,Zorlu Center,Toys,2,71.68,Credit Card,143.36
2022-09-29,I144264,C116694,Male,20,Forum Istanbul,Clothing,2,600.16,Cash,1200.32
2022-12-08,I144269,C317974,Female,43,Forum Istanbul,Food & Beverage,1,5.23,Credit Card,5.23
2022-12-15,I144273,C291859,Female,37,Mall of Istanbul,Toys,5,179.2,Cash,896.0
2022-07-03,I144279,C123048,Male,62,Metrocity,Food & Beverage,5,26.15,Cash,130.75
2022-02-24,I144283,C228007,Male,45,Forum Istanbul,Technology,4,4200.0,Cash,16800.0
2021-10-10,I144284,C864640,Male,24,Cevahir AVM,Shoes,4,2400.68,Credit Card,9602.72
2022-06-04,I144286,C179681,Male,19,Viaport Outlet,Clothing,5,1500.4,Credit Card,7502.0
2021-07-04,I144289,C319260,Male,39,Zorlu Center,Food & Beverage,2,10.46,Credit Card,20.92
2022-12-17,I144293,C313916,Female,53,Kanyon,Toys,2,71.68,Cash,143.36
2022-03-12,I144302,C326142,Female,24,Metropol AVM,Food & Beverage,3,15.69,Debit Card,47.07
2022-07-20,I144306,C749728,Female,33,Metropol AVM,Clothing,1,300.08,Cash,300.08
2022-01-30,I144307,C631601,Female,32,Metrocity,Cosmetics,3,121.98,Credit Card,365.94
2022-04-24,I144308,C231136,Male,62,Cevahir AVM,Cosmetics,5,203.3,Cash,1016.5
2022-08-02,I144309,C278250,Female,48,Istinye Park,Cosmetics,2,81.32,Cash,162.64
2022-03-09,I144311,C186699,Female,52,Kanyon,Clothing,5,1500.4,Credit Card,7502.0
2023-01-24,I144315,C272524,Male,23,Kanyon,Cosmetics,3,121.98,Debit Card,365.94
2021-02-07,I144318,C317294,Female,64,Mall of Istanbul,Shoes,1,600.17,Cash,600.17
2021-02-12,I144320,C145371,Female,47,Metrocity,Clothing,5,1500.4,Cash,7502.0
2022-05-21,I144325,C189149,Female,61,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
2021-01-30,I144329,C267370,Male,34,Metrocity,Cosmetics,2,81.32,Cash,162.64
2021-07-30,I144331,C163046,Male,22,Viaport Outlet,Food & Beverage,2,10.46,Cash,20.92
2023-02-27,I144339,C538514,Male,63,Kanyon,Shoes,2,1200.34,Cash,2400.68
